SUBJECT,RELATION,OBJECT_PROPERTY,SCORE
Manhattan,HAS_GENRE,Comedy,2
Teen Wolf,HAS_GENRE,Romance,2
Teen Wolf,HAS_GENRE,Fantasy,2
Teen Wolf,HAS_GENRE,Comedy,2
Deck the Halls,HAS_GENRE,Family,2
Deck the Halls,HAS_GENRE,Drama,0
Deck the Halls,HAS_GENRE,TV Movie,0
The Running Man,HAS_CAST,Richard Dawson,2
The Running Man,HAS_CAST,Arnold Schwarzenegger,2
The Running Man,HAS_GENRE,Thriller,2
The Running Man,HAS_GENRE,Science Fiction,2
The Running Man,HAS_GENRE,Action,2
A Christmas Horror Story,HAS_GENRE,Fantasy,2
A Christmas Horror Story,HAS_GENRE,Horror,2
Peacock,HAS_CAST,Susan Sarandon,2
Peacock,HAS_GENRE,Drama,2
Peacock,HAS_GENRE,Thriller,2
Peacock,HAS_GENRE,Mystery,2
Mad Max 2,HAS_CAST,Mel Gibson,2
Mad Max 2,HAS_GENRE,Science Fiction,2
Mad Max 2,HAS_GENRE,Thriller,2
Mad Max 2,HAS_GENRE,Action,2
Mad Max 2,HAS_GENRE,Adventure,2
American History X,HAS_CAST,Edward Norton,2
American History X,HAS_GENRE,Drama,2
Romancing the Stone,HAS_CAST,Danny DeVito,2
Romancing the Stone,HAS_CAST,Kathleen Turner,2
Romancing the Stone,HAS_CAST,Michael Douglas,2
Romancing the Stone,HAS_GENRE,Adventure,2
Romancing the Stone,HAS_GENRE,Action,2
Romancing the Stone,HAS_GENRE,Comedy,2
Romancing the Stone,HAS_GENRE,Romance,2
And So It Goes,HAS_CAST,Diane Keaton,2
And So It Goes,HAS_CAST,Michael Douglas,2
And So It Goes,HAS_GENRE,Romance,2
And So It Goes,HAS_GENRE,Drama,2
And So It Goes,HAS_GENRE,Comedy,2
Black Mass,HAS_DIRECTOR,Scott Cooper,2
Black Mass,HAS_CAST,Kevin Bacon,2
Black Mass,HAS_CAST,Johnny Depp,2
Black Mass,HAS_GENRE,History,2
Black Mass,HAS_GENRE,Crime,2
Black Mass,HAS_GENRE,Drama,2
Midnight,HAS_CAST,Don Ameche,2
Midnight,HAS_CAST,Claudette Colbert,2
Midnight,HAS_GENRE,Romance,2
Midnight,HAS_GENRE,Comedy,2
Next of Kin,HAS_GENRE,Mystery,0
Next of Kin,HAS_GENRE,Horror,0
Next of Kin,HAS_CAST,Helen Hunt,2
Next of Kin,HAS_CAST,Liam Neeson,2
Next of Kin,HAS_CAST,Patrick Swayze,2
Next of Kin,HAS_GENRE,Action,2
Next of Kin,HAS_GENRE,Adventure,2
It Happened at the World's Fair,HAS_GENRE,Romance,2
It Happened at the World's Fair,HAS_GENRE,Music,2
It Happened at the World's Fair,HAS_GENRE,Comedy,2
Airport,HAS_GENRE,Thriller,2
Airport,HAS_GENRE,Drama,2
Airport,HAS_GENRE,Action,2
The House Bunny,HAS_CAST,Emma Stone,2
The House Bunny,HAS_GENRE,Comedy,2
The House Bunny,HAS_GENRE,Romance,2
Snatch,HAS_WRITER,Guy Ritchie,2
Snatch,HAS_DIRECTOR,Guy Ritchie,2
Snatch,HAS_CAST,Brad Pitt,2
Snatch,HAS_CAST,Jason Statham,2
Snatch,HAS_GENRE,Comedy,2
Snatch,HAS_GENRE,Crime,2
Waiting for Armageddon,HAS_GENRE,Documentary,2
Grosse Pointe Blank,HAS_CAST,Alan Arkin,2
Grosse Pointe Blank,HAS_CAST,Minnie Driver,2
Grosse Pointe Blank,HAS_CAST,John Cusack,2
Grosse Pointe Blank,HAS_GENRE,Romance,2
Grosse Pointe Blank,HAS_GENRE,Thriller,2
Grosse Pointe Blank,HAS_GENRE,Comedy,2
Grosse Pointe Blank,HAS_GENRE,Action,2
Green Is Gold,HAS_GENRE,Crime,2
Green Is Gold,HAS_GENRE,Drama,2
The Hottie and the Nottie,HAS_CAST,Paris Hilton,2
The Hottie and the Nottie,HAS_GENRE,Romance,2
The Hottie and the Nottie,HAS_GENRE,Comedy,2
Don't Be Afraid of the Dark,HAS_CAST,Guy Pearce,2
Don't Be Afraid of the Dark,HAS_CAST,Katie Holmes,2
Don't Be Afraid of the Dark,HAS_GENRE,Thriller,2
Don't Be Afraid of the Dark,HAS_GENRE,Horror,2
Don't Be Afraid of the Dark,HAS_GENRE,Fantasy,2
The Land That Time Forgot,HAS_GENRE,misc,0
The Matrix Revolutions,HAS_CAST,Jada Pinkett Smith,2
The Matrix Revolutions,HAS_CAST,Hugo Weaving,2
The Matrix Revolutions,HAS_CAST,Laurence Fishburne,2
The Matrix Revolutions,HAS_CAST,Keanu Reeves,2
The Matrix Revolutions,HAS_GENRE,Science Fiction,2
The Matrix Revolutions,HAS_GENRE,Thriller,2
The Matrix Revolutions,HAS_GENRE,Action,2
The Matrix Revolutions,HAS_GENRE,Adventure,2
Dirty Love,HAS_GENRE,Romance,2
Dirty Love,HAS_GENRE,Comedy,2
The Wild Geese,HAS_GENRE,Action,2
Faces of Death,HAS_GENRE,Horror,2
Wimbledon,HAS_CAST,Jon Favreau,2
Wimbledon,HAS_CAST,Sam Neill,2
Wimbledon,HAS_CAST,Paul Bettany,2
Wimbledon,HAS_GENRE,Romance,2
Wimbledon,HAS_GENRE,Comedy,2
Tinker Bell,HAS_CAST,Mae Whitman,2
Tinker Bell,HAS_GENRE,Fantasy,2
Tinker Bell,HAS_GENRE,Adventure,2
Tinker Bell,HAS_GENRE,Family,2
Tinker Bell,HAS_GENRE,Animation,2
The Way We Were,HAS_CAST,Robert Redford,2
The Way We Were,HAS_CAST,Barbra Streisand,2
The Way We Were,HAS_GENRE,Romance,2
The Way We Were,HAS_GENRE,Drama,2
Ondine,HAS_CAST,Colin Farrell,2
Ondine,HAS_GENRE,Romance,2
Ondine,HAS_GENRE,Drama,2
The Ugly Dachshund,HAS_GENRE,Family,2
The Ugly Dachshund,HAS_GENRE,Drama,2
The Ugly Dachshund,HAS_GENRE,Comedy,2
Strange Wilderness,HAS_CAST,Jonah Hill,2
Strange Wilderness,HAS_CAST,Steve Zahn,2
Strange Wilderness,HAS_GENRE,Comedy,2
The Witches of Eastwick,HAS_CAST,Susan Sarandon,2
The Witches of Eastwick,HAS_CAST,Jack Nicholson,2
The Witches of Eastwick,HAS_GENRE,Fantasy,2
The Witches of Eastwick,HAS_GENRE,Comedy,2
Very Bad Things,HAS_CAST,Jeremy Piven,2
Very Bad Things,HAS_CAST,Jon Favreau,2
Very Bad Things,HAS_CAST,Cameron Diaz,2
Very Bad Things,HAS_CAST,Christian Slater,2
Very Bad Things,HAS_GENRE,Thriller,2
Very Bad Things,HAS_GENRE,Crime,2
Very Bad Things,HAS_GENRE,Comedy,2
The Divide,HAS_GENRE,Documentary,0
Ghost,HAS_GENRE,Science Fiction,0
Ghost,HAS_GENRE,Animation,0
Ghost,HAS_GENRE,Action,0
Ghost,HAS_CAST,Whoopi Goldberg,2
Ghost,HAS_CAST,Demi Moore,2
Ghost,HAS_CAST,Patrick Swayze,2
Ghost,HAS_GENRE,Romance,2
Ghost,HAS_GENRE,Mystery,2
Ghost,HAS_GENRE,Thriller,2
Ghost,HAS_GENRE,Drama,2
Ghost,HAS_GENRE,Fantasy,2
Otis,HAS_GENRE,Horror,2
Otis,HAS_GENRE,Comedy,2
"We, the Women",HAS_CAST,Ingrid Bergman,2
"We, the Women",HAS_GENRE,Drama,2
"We, the Women",HAS_GENRE,Comedy,2
A Home of Our Own,HAS_CAST,Kathy Bates,2
A Home of Our Own,HAS_GENRE,Drama,2
A Home of Our Own,HAS_GENRE,Comedy,2
The Land Before Time,HAS_DIRECTOR,Don Bluth,2
The Land Before Time,HAS_GENRE,Adventure,2
The Land Before Time,HAS_GENRE,Animation,2
The Land Before Time,HAS_GENRE,Family,2
Along Came a Spider,HAS_CAST,Monica Potter,2
Along Came a Spider,HAS_CAST,Morgan Freeman,2
Along Came a Spider,HAS_GENRE,Action,2
Along Came a Spider,HAS_GENRE,Thriller,2
Along Came a Spider,HAS_GENRE,Mystery,2
Along Came a Spider,HAS_GENRE,Crime,2
Mary Shelley's Frankenstein,HAS_CAST,Robert De Niro,2
Mary Shelley's Frankenstein,HAS_GENRE,Romance,2
Mary Shelley's Frankenstein,HAS_GENRE,Science Fiction,2
Mary Shelley's Frankenstein,HAS_GENRE,Horror,2
Mary Shelley's Frankenstein,HAS_GENRE,Drama,2
Airplane II: The Sequel,HAS_GENRE,Comedy,2
Terminator 2: Judgment Day,HAS_WRITER,James Cameron,2
Terminator 2: Judgment Day,HAS_DIRECTOR,James Cameron,2
Terminator 2: Judgment Day,HAS_CAST,Linda Hamilton,2
Terminator 2: Judgment Day,HAS_CAST,Arnold Schwarzenegger,2
Terminator 2: Judgment Day,HAS_GENRE,Science Fiction,2
Terminator 2: Judgment Day,HAS_GENRE,Thriller,2
Terminator 2: Judgment Day,HAS_GENRE,Action,2
Street Kings,HAS_CAST,Chris Evans,2
Street Kings,HAS_CAST,Forest Whitaker,2
Street Kings,HAS_CAST,Keanu Reeves,2
Street Kings,HAS_GENRE,Thriller,2
Street Kings,HAS_GENRE,Drama,2
Street Kings,HAS_GENRE,Crime,2
Street Kings,HAS_GENRE,Action,2
The Monuments Men,HAS_DIRECTOR,George Clooney,2
The Monuments Men,HAS_CAST,Cate Blanchett,2
The Monuments Men,HAS_CAST,John Goodman,2
The Monuments Men,HAS_CAST,Bill Murray,2
The Monuments Men,HAS_CAST,Matt Damon,2
The Monuments Men,HAS_CAST,George Clooney,2
The Monuments Men,HAS_GENRE,Action,2
The Monuments Men,HAS_GENRE,History,2
The Monuments Men,HAS_GENRE,Drama,2
The Monuments Men,HAS_GENRE,War,2
Snow Day,HAS_CAST,Chevy Chase,2
Snow Day,HAS_GENRE,Adventure,2
Snow Day,HAS_GENRE,Family,2
Snow Day,HAS_GENRE,Comedy,2
Occult,HAS_GENRE,Thriller,2
Occult,HAS_GENRE,Mystery,0
Occult,HAS_GENRE,Horror,2
The First Wives Club,HAS_CAST,Diane Keaton,2
The First Wives Club,HAS_CAST,Bette Midler,2
The First Wives Club,HAS_CAST,Goldie Hawn,2
The First Wives Club,HAS_GENRE,Comedy,2
13 Assassins,HAS_GENRE,Action,2
13 Assassins,HAS_GENRE,Drama,2
13 Assassins,HAS_GENRE,Adventure,2
Tangled Ever After,HAS_WRITER,Byron Howard,2
Tangled Ever After,HAS_DIRECTOR,Byron Howard,2
Tangled Ever After,HAS_CAST,Mandy Moore,2
Tangled Ever After,HAS_GENRE,Family,2
Tangled Ever After,HAS_GENRE,Action,2
Tangled Ever After,HAS_GENRE,Comedy,2
Tangled Ever After,HAS_GENRE,Animation,2
Phone Booth,HAS_CAST,Katie Holmes,2
Phone Booth,HAS_CAST,Forest Whitaker,2
Phone Booth,HAS_CAST,Kiefer Sutherland,2
Phone Booth,HAS_CAST,Colin Farrell,2
Phone Booth,HAS_GENRE,Crime,2
Phone Booth,HAS_GENRE,Thriller,2
Suburban Mayhem,HAS_GENRE,Romance,2
Suburban Mayhem,HAS_GENRE,Thriller,2
Suburban Mayhem,HAS_GENRE,Drama,2
Superman II,HAS_CAST,Christopher Reeve,2
Superman II,HAS_CAST,Gene Hackman,2
Superman II,HAS_GENRE,Adventure,2
Superman II,HAS_GENRE,Action,2
Superman II,HAS_GENRE,Science Fiction,2
Defiance,HAS_CAST,Daniel Craig,2
Defiance,HAS_GENRE,War,2
Defiance,HAS_GENRE,History,2
Defiance,HAS_GENRE,Drama,2
Defiance,HAS_GENRE,Action,2
The Last Kingdom,HAS_GENRE,Adventure,2
The Last Kingdom,HAS_GENRE,Documentary,0
Empire,HAS_CAST,James Mason,0
Empire,HAS_GENRE,War,0
Empire,HAS_GENRE,History,0
Empire,HAS_GENRE,Drama,0
The Three Stooges Go Around the World in a Daze,HAS_GENRE,Comedy,2
One Flew Over the Cuckoo's Nest,HAS_CAST,Danny DeVito,2
One Flew Over the Cuckoo's Nest,HAS_CAST,Jack Nicholson,2
One Flew Over the Cuckoo's Nest,HAS_GENRE,Drama,2
Barbie Thumbelina,HAS_GENRE,Family,2
Barbie Thumbelina,HAS_GENRE,Animation,2
"Yes, Madam",HAS_CAST,Michelle Yeoh,2
"Yes, Madam",HAS_GENRE,Comedy,2
"Yes, Madam",HAS_GENRE,Crime,2
"Yes, Madam",HAS_GENRE,Action,2
Rope,HAS_DIRECTOR,Alfred Hitchcock,2
Rope,HAS_GENRE,Drama,2
Rope,HAS_GENRE,Crime,2
Rope,HAS_GENRE,Thriller,2
Scream 3,HAS_DIRECTOR,Wes Craven,2
Scream 3,HAS_CAST,Patrick Dempsey,2
Scream 3,HAS_GENRE,Mystery,2
Scream 3,HAS_GENRE,Horror,2
Justice League,HAS_DIRECTOR,Joss Whedon,0
Justice League,HAS_CAST,Gal Gadot,2
Justice League,HAS_CAST,Amy Adams,2
Justice League,HAS_CAST,Ben Affleck,2
Justice League,HAS_GENRE,Science Fiction,2
Justice League,HAS_GENRE,Adventure,2
Justice League,HAS_GENRE,Action,2
Wes Craven's New Nightmare,HAS_WRITER,Wes Craven,2
Wes Craven's New Nightmare,HAS_DIRECTOR,Wes Craven,2
Wes Craven's New Nightmare,HAS_CAST,Wes Craven,2
Wes Craven's New Nightmare,HAS_GENRE,Fantasy,2
Wes Craven's New Nightmare,HAS_GENRE,Mystery,2
Wes Craven's New Nightmare,HAS_GENRE,Horror,2
Grimm's Snow White,HAS_GENRE,Fantasy,2
Bad Words,HAS_DIRECTOR,Jason Bateman,2
Bad Words,HAS_CAST,Jason Bateman,2
Bad Words,HAS_GENRE,Comedy,2
All the Money in the World,HAS_DIRECTOR,Ridley Scott,2
All the Money in the World,HAS_CAST,Mark Wahlberg,2
All the Money in the World,HAS_CAST,Michelle Williams,2
All the Money in the World,HAS_GENRE,Thriller,2
All the Money in the World,HAS_GENRE,History,2
All the Money in the World,HAS_GENRE,Crime,2
Daredevil,HAS_CAST,Jon Favreau,2
Daredevil,HAS_CAST,Colin Farrell,2
Daredevil,HAS_CAST,Jennifer Garner,2
Daredevil,HAS_CAST,Ben Affleck,2
Daredevil,HAS_GENRE,Action,2
Daredevil,HAS_GENRE,Fantasy,2
Latter Days,HAS_CAST,Joseph Gordon-Levitt,2
Latter Days,HAS_GENRE,Romance,2
Latter Days,HAS_GENRE,Comedy,2
Latter Days,HAS_GENRE,Drama,2
Dead End,HAS_GENRE,Adventure,0
Dead End,HAS_GENRE,Animation,0
Dead End,HAS_GENRE,Action,0
Ordinary People,HAS_DIRECTOR,Robert Redford,2
Ordinary People,HAS_CAST,Donald Sutherland,2
Ordinary People,HAS_GENRE,Drama,2
21 Grams,HAS_CAST,Danny Huston,2
21 Grams,HAS_CAST,Naomi Watts,2
21 Grams,HAS_CAST,Sean Penn,2
21 Grams,HAS_GENRE,Thriller,2
21 Grams,HAS_GENRE,Crime,2
21 Grams,HAS_GENRE,Drama,2
Stagecoach,HAS_CAST,Johnny Cash,0
Stagecoach,HAS_GENRE,TV Movie,0
Stagecoach,HAS_CAST,John Wayne,0
Stagecoach,HAS_GENRE,Adventure,0
Stagecoach,HAS_GENRE,Western,2
Fatal Instinct,HAS_GENRE,Action,0
I Can Only Imagine,HAS_CAST,Dennis Quaid,2
I Can Only Imagine,HAS_GENRE,Drama,2
I Can Only Imagine,HAS_GENRE,Music,2
Why Me%3F,HAS_GENRE,misc,0
The Virgin Spring,HAS_GENRE,Drama,2
Horrorween,HAS_GENRE,misc,0
Grindhouse,HAS_CAST,Kurt Russell,2
Grindhouse,HAS_GENRE,Horror,2
Grindhouse,HAS_GENRE,Action,2
Grindhouse,HAS_GENRE,Thriller,2
Hellraiser,HAS_GENRE,Thriller,2
Hellraiser,HAS_GENRE,Horror,2
Wishful Thinking,HAS_GENRE,misc,0
Chaos,HAS_GENRE,Animation,0
Anna in Kungfuland,HAS_GENRE,misc,0
Mrs. Doubtfire,HAS_DIRECTOR,Chris Columbus,2
Mrs. Doubtfire,HAS_CAST,Pierce Brosnan,2
Mrs. Doubtfire,HAS_CAST,Sally Field,2
Mrs. Doubtfire,HAS_CAST,Robin Williams,2
Mrs. Doubtfire,HAS_GENRE,Family,2
Mrs. Doubtfire,HAS_GENRE,Drama,2
Mrs. Doubtfire,HAS_GENRE,Comedy,2
Giant Creepy Crawlies,HAS_GENRE,misc,0
Let's Be Cops,HAS_CAST,Rob Riggle,2
Let's Be Cops,HAS_CAST,Damon Wayans Jr.,2
Let's Be Cops,HAS_CAST,Jake Johnson,2
Let's Be Cops,HAS_GENRE,Comedy,2
Case 39,HAS_CAST,Bradley Cooper,2
Case 39,HAS_GENRE,Thriller,2
Case 39,HAS_GENRE,Mystery,2
Case 39,HAS_GENRE,Horror,2
Buried,HAS_CAST,Ryan Reynolds,2
Buried,HAS_GENRE,Mystery,2
Buried,HAS_GENRE,Thriller,2
Buried,HAS_GENRE,Drama,2
Sand Castles,HAS_GENRE,Drama,2
Sand Castles,HAS_GENRE,Crime,2
Sand Castles,HAS_GENRE,Thriller,2
The Beyond,HAS_GENRE,Horror,0
This Is Elvis,HAS_GENRE,Documentary,2
This Is Elvis,HAS_GENRE,Music,2
This Is Elvis,HAS_GENRE,Drama,2
Slugs,HAS_GENRE,Horror,2
March of the Penguins,HAS_CAST,Morgan Freeman,2
March of the Penguins,HAS_GENRE,Family,2
March of the Penguins,HAS_GENRE,Documentary,2
The Gnome-Mobile,HAS_GENRE,Family,2
The Gnome-Mobile,HAS_GENRE,Comedy,2
The Gnome-Mobile,HAS_GENRE,Fantasy,2
V/H/S,HAS_GENRE,Horror,2
V/H/S,HAS_GENRE,Thriller,2
Presumed Innocent,HAS_CAST,Harrison Ford,2
Presumed Innocent,HAS_GENRE,Thriller,2
Presumed Innocent,HAS_GENRE,Crime,2
Presumed Innocent,HAS_GENRE,Mystery,2
Captain America: The First Avenger,HAS_CAST,Hugo Weaving,2
Captain America: The First Avenger,HAS_CAST,Tommy Lee Jones,2
Captain America: The First Avenger,HAS_CAST,Chris Evans,2
Captain America: The First Avenger,HAS_GENRE,Science Fiction,2
Captain America: The First Avenger,HAS_GENRE,Adventure,2
Captain America: The First Avenger,HAS_GENRE,Action,2
Hitch,HAS_CAST,Kevin James,2
Hitch,HAS_CAST,Will Smith,2
Hitch,HAS_GENRE,Romance,2
Hitch,HAS_GENRE,Drama,2
Hitch,HAS_GENRE,Comedy,2
The Split,HAS_CAST,Gene Hackman,2
The Split,HAS_GENRE,Crime,2
The Split,HAS_GENRE,Action,2
Touching the Void,HAS_GENRE,Drama,2
Touching the Void,HAS_GENRE,Adventure,2
Touching the Void,HAS_GENRE,Action,2
Touching the Void,HAS_GENRE,Documentary,2
Unforgiven,HAS_DIRECTOR,Clint Eastwood,2
Unforgiven,HAS_CAST,Morgan Freeman,2
Unforgiven,HAS_CAST,Gene Hackman,2
Unforgiven,HAS_CAST,Clint Eastwood,2
Unforgiven,HAS_GENRE,Western,2
War of the Worlds,HAS_DIRECTOR,Steven Spielberg,2
War of the Worlds,HAS_CAST,Tim Robbins,2
War of the Worlds,HAS_CAST,Dakota Fanning,2
War of the Worlds,HAS_CAST,Tom Cruise,2
War of the Worlds,HAS_GENRE,Science Fiction,2
War of the Worlds,HAS_GENRE,Thriller,2
War of the Worlds,HAS_GENRE,Adventure,2
Fast & Furious 6,HAS_CAST,Michelle Rodriguez,2
Fast & Furious 6,HAS_CAST,Dwayne Johnson,2
Fast & Furious 6,HAS_CAST,Paul Walker,2
Fast & Furious 6,HAS_CAST,Vin Diesel,2
Fast & Furious 6,HAS_GENRE,Crime,2
Fast & Furious 6,HAS_GENRE,Thriller,2
Fast & Furious 6,HAS_GENRE,Action,2
The Magnificent Nine,HAS_GENRE,Comedy,2
The Outlaw,HAS_GENRE,Western,2
The Outlaw,HAS_GENRE,Adventure,0
The Outlaw,HAS_GENRE,Action,0
Native Son,HAS_GENRE,Drama,2
Zatoichi on the Road,HAS_GENRE,History,2
Zatoichi on the Road,HAS_GENRE,Drama,2
Zatoichi on the Road,HAS_GENRE,Action,2
Zatoichi on the Road,HAS_GENRE,Adventure,2
"You, Me and Dupree",HAS_CAST,Seth Rogen,2
"You, Me and Dupree",HAS_CAST,Michael Douglas,2
"You, Me and Dupree",HAS_CAST,Matt Dillon,2
"You, Me and Dupree",HAS_CAST,Kate Hudson,2
"You, Me and Dupree",HAS_CAST,Owen Wilson,2
"You, Me and Dupree",HAS_GENRE,Romance,2
"You, Me and Dupree",HAS_GENRE,Comedy,2
The Nightmare,HAS_CAST,Johnny Depp,2
The Nightmare,HAS_GENRE,Documentary,2
The Nightmare,HAS_GENRE,Horror,2
The Man from Planet X,HAS_GENRE,Thriller,2
The Man from Planet X,HAS_GENRE,Science Fiction,2
The Man from Planet X,HAS_GENRE,Horror,2
The Pursuit of Happyness,HAS_CAST,Will Smith,2
The Pursuit of Happyness,HAS_GENRE,Drama,2
The Treasure of the Sierra Madre,HAS_DIRECTOR,John Huston,2
The Treasure of the Sierra Madre,HAS_CAST,Humphrey Bogart,2
The Treasure of the Sierra Madre,HAS_GENRE,Western,2
The Treasure of the Sierra Madre,HAS_GENRE,Drama,2
The Treasure of the Sierra Madre,HAS_GENRE,Adventure,2
The Hills Run Red,HAS_GENRE,Western,0
The Hills Run Red,HAS_GENRE,Action,0
Kahaani,HAS_GENRE,Thriller,2
Kahaani,HAS_GENRE,Mystery,2
Total Eclipse,HAS_CAST,Leonardo DiCaprio,2
Total Eclipse,HAS_GENRE,Romance,2
Total Eclipse,HAS_GENRE,Drama,2
On Chesil Beach,HAS_CAST,Emily Watson,2
On Chesil Beach,HAS_CAST,Adrian Scarborough,2
On Chesil Beach,HAS_CAST,Anne-Marie Duff,2
On Chesil Beach,HAS_CAST,Billy Howle,2
On Chesil Beach,HAS_CAST,Saoirse Ronan,2
On Chesil Beach,HAS_GENRE,Romance,2
On Chesil Beach,HAS_GENRE,Drama,2
The Sixth,HAS_GENRE,Action,0
The Sixth,HAS_GENRE,Drama,2
This Is England,HAS_GENRE,Crime,2
This Is England,HAS_GENRE,Drama,2
Bewitched,HAS_CAST,Jason Schwartzman,2
Bewitched,HAS_CAST,Michael Caine,2
Bewitched,HAS_CAST,Will Ferrell,2
Bewitched,HAS_CAST,Nicole Kidman,2
Bewitched,HAS_GENRE,Romance,2
Bewitched,HAS_GENRE,Fantasy,2
Bewitched,HAS_GENRE,Comedy,2
Bonnie and Clyde,HAS_CAST,Gene Hackman,2
Bonnie and Clyde,HAS_CAST,Faye Dunaway,2
Bonnie and Clyde,HAS_GENRE,Drama,2
Bonnie and Clyde,HAS_GENRE,Crime,2
W.E.,HAS_CAST,Abbie Cornish,2
W.E.,HAS_GENRE,Romance,2
W.E.,HAS_GENRE,Drama,2
Cinema Paradiso,HAS_GENRE,Romance,2
Cinema Paradiso,HAS_GENRE,Drama,2
Gremlins,HAS_WRITER,Chris Columbus,2
Gremlins,HAS_CAST,Corey Feldman,2
Gremlins,HAS_GENRE,Comedy,2
Gremlins,HAS_GENRE,Horror,2
Gremlins,HAS_GENRE,Fantasy,2
Dr. Who and the Daleks,HAS_GENRE,Science Fiction,2
Dr. Who and the Daleks,HAS_GENRE,Family,2
Dr. Who and the Daleks,HAS_GENRE,Adventure,2
Mulan,HAS_CAST,Eddie Murphy,2
Mulan,HAS_GENRE,Adventure,2
Mulan,HAS_GENRE,Family,2
Mulan,HAS_GENRE,Animation,2
9 to 5,HAS_CAST,Dolly Parton,0
9 to 5,HAS_CAST,Lily Tomlin,0
9 to 5,HAS_CAST,Jane Fonda,0
9 to 5,HAS_GENRE,Comedy,2
Weekend at Bernie's,HAS_GENRE,Crime,2
Weekend at Bernie's,HAS_GENRE,Comedy,2
Open Season,HAS_CAST,Debra Messing,2
Open Season,HAS_CAST,Ashton Kutcher,2
Open Season,HAS_CAST,Martin Lawrence,2
Open Season,HAS_GENRE,Comedy,2
Open Season,HAS_GENRE,Adventure,2
Open Season,HAS_GENRE,Family,2
Open Season,HAS_GENRE,Animation,2
The Man in the Moon,HAS_CAST,Reese Witherspoon,2
The Man in the Moon,HAS_GENRE,Romance,2
The Man in the Moon,HAS_GENRE,Family,2
The Man in the Moon,HAS_GENRE,Drama,2
Wise Guys,HAS_CAST,Danny DeVito,2
Wise Guys,HAS_GENRE,Crime,2
Wise Guys,HAS_GENRE,Comedy,2
Under the Skin,HAS_CAST,Scarlett Johansson,2
Under the Skin,HAS_GENRE,Drama,2
Under the Skin,HAS_GENRE,Science Fiction,2
Under the Skin,HAS_GENRE,Thriller,2
The Silence of the Hams,HAS_CAST,Billy Zane,2
The Silence of the Hams,HAS_GENRE,Comedy,2
The Silence of the Hams,HAS_GENRE,Thriller,2
The Lord of the Rings: The Fellowship of the Ring,HAS_DIRECTOR,Peter Jackson,2
The Lord of the Rings: The Fellowship of the Ring,HAS_CAST,Sean Astin,2
The Lord of the Rings: The Fellowship of the Ring,HAS_GENRE,Action,2
The Lord of the Rings: The Fellowship of the Ring,HAS_GENRE,Fantasy,2
The Lord of the Rings: The Fellowship of the Ring,HAS_GENRE,Adventure,2
The Ref,HAS_CAST,Kevin Spacey,2
The Ref,HAS_GENRE,Drama,2
The Ref,HAS_GENRE,Crime,2
The Ref,HAS_GENRE,Comedy,2
Tombstone,HAS_CAST,Val Kilmer,2
Tombstone,HAS_CAST,Kurt Russell,2
Tombstone,HAS_GENRE,Action,2
Tombstone,HAS_GENRE,Western,2
Leaving Las Vegas,HAS_CAST,Nicolas Cage,2
Leaving Las Vegas,HAS_GENRE,Romance,2
Leaving Las Vegas,HAS_GENRE,Drama,2
The Blue Lagoon,HAS_CAST,Brooke Shields,2
The Blue Lagoon,HAS_GENRE,Adventure,2
The Blue Lagoon,HAS_GENRE,Romance,2
The Crown,HAS_GENRE,Science Fiction,0
The Crown,HAS_GENRE,Fantasy,0
The Crown,HAS_GENRE,Adventure,0
The Crown,HAS_GENRE,Action,0
Way of the Dragon,HAS_DIRECTOR,Bruce Lee,2
Way of the Dragon,HAS_CAST,Bruce Lee,2
Way of the Dragon,HAS_GENRE,Crime,2
Way of the Dragon,HAS_GENRE,Action,2
Watership Down,HAS_GENRE,Drama,2
Watership Down,HAS_GENRE,Animation,2
Watership Down,HAS_GENRE,Adventure,2
Jaws 3-D,HAS_CAST,Dennis Quaid,2
Jaws 3-D,HAS_GENRE,Horror,2
Jaws 3-D,HAS_GENRE,Thriller,2
Cult of Chucky,HAS_GENRE,Thriller,2
Cult of Chucky,HAS_GENRE,Horror,2
Balls of Fury,HAS_CAST,George Lopez,2
Balls of Fury,HAS_CAST,Christopher Walken,2
Balls of Fury,HAS_GENRE,Crime,2
Balls of Fury,HAS_GENRE,Comedy,2
The Game Plan,HAS_CAST,Morris Chestnut,2
The Game Plan,HAS_CAST,Dwayne Johnson,2
The Game Plan,HAS_GENRE,Family,2
The Game Plan,HAS_GENRE,Comedy,2
Darkman,HAS_CAST,Liam Neeson,2
Darkman,HAS_GENRE,Thriller,2
Darkman,HAS_GENRE,Science Fiction,2
Darkman,HAS_GENRE,Action,2
Ted 2,HAS_WRITER,Seth MacFarlane,2
Ted 2,HAS_DIRECTOR,Seth MacFarlane,2
Ted 2,HAS_CAST,Morgan Freeman,2
Ted 2,HAS_CAST,Amanda Seyfried,2
Ted 2,HAS_CAST,Seth MacFarlane,2
Ted 2,HAS_CAST,Mark Wahlberg,2
Ted 2,HAS_GENRE,Fantasy,2
Ted 2,HAS_GENRE,Comedy,2
Upstream Color,HAS_GENRE,Science Fiction,2
Upstream Color,HAS_GENRE,Drama,2
The Green Inferno,HAS_DIRECTOR,Eli Roth,2
The Green Inferno,HAS_CAST,Daryl Sabara,2
The Green Inferno,HAS_GENRE,Adventure,2
The Green Inferno,HAS_GENRE,Thriller,2
The Green Inferno,HAS_GENRE,Horror,2
Nightbreed,HAS_GENRE,Action,2
